"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","No Fluoro Nuclei","POU4F1+ Nuclei","SEMA3D+ Nuclei","SEMA3D+POU4F1-","TLE2+ Nuclei","TLE2+POU4F1-","ONECUT2+ Nuclei","ONECUT2+POU4F1-","SEMA3D+TLE2+","SEMA3D+TLE2+POU4F1-","SEMA3D+ONECUT2+","SEMA3D+ONECUT2+POU4F1-","TLE2+ONECUT2+","TLE2+ONECUT2+POU4F1-","SEMA3D+TLE2+ONECUT2+","POU4F1-SEMA3D+TLE2+ONECUT2+","20x DAPI Positive","20x DAPI Positive Nucleus","20x DAPI Nucleus Intensity","20x DAPI Positive Cytoplasm","20x DAPI Cytoplasm Intensity","POU4F1 - 520 Copies","POU4F1 - 520 Area (µm²)","POU4F1 - 520 Classification","POU4F1 - 520 Cell Intensity","POU4F1 - 520 Avg Intensity","SEMA3D - 570 Copies","SEMA3D - 570 Area (µm²)","SEMA3D - 570 Classification","SEMA3D - 570 Cell Intensity","SEMA3D - 570 Avg Intensity","TLE2 - 620 Copies","TLE2 - 620 Area (µm²)","TLE2 - 620 Classification","TLE2 - 620 Cell Intensity","TLE2 - 620 Avg Intensity","ONECUT2 - 690 Copies","ONECUT2 - 690 Area (µm²)","ONECUT2 - 690 Classification","ONECUT2 - 690 Cell Intensity","ONECUT2 - 690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11293","2534","2558","8215","8240","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2564.3362","0","630.9109","0","0","0","0","0","7","1.44355","2","4210.7886","2916.9678","0","0","0","0","0","0","0","0","0","0","89.54667","61.141327","28.405338","24.384481","0.710466"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11294","2644","2671","8222","8252","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1819.6904","0","274.48636","0","0","0","0","0","0","0","0","0","0","3","1.303852","1","998.14496","765.5357","8","4.051253","2","4953.332","1222.6666","110.54799","64.82005","45.72794","30.858236","0.802879"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11295","2390","2418","8222","8253","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2519.6682","0","371.13602","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110.31516","70.175156","40.140003","30.210861","0.747504"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11296","2737","2761","8225","8249","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","482.81818","0","80.55744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","78.83646","60.39627","18.440187","18.989683","0.737977"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11297","2623","2649","8229","8258","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2317.6582","0","254.19432","0","0","0","0","0","6","1.210719","2","3587.175","2962.8462","1","0.83819","1","896.072","1069.0555","0","0","0","0","0","113.295395","63.98186","49.31353","31.505611","0.779038"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11298","2591","2615","8227","8247","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2062.9028","0","131.34456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","74.22641","60.815365","13.411045","15.968598","0.748631"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11299","2781","2804","8228","8252","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2508.757","0","299.98074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.084366","55.599957","16.48441","18.126516","0.804312"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11300","2713","2741","8231","8258","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2919.3853","0","275.12814","0","0","0","0","0","17","3.445894","4","10389.695","3015.0945","5","2.374872","2","1956.6621","823.902","0","0","0","0","0","103.37681","75.57683","27.799978","23.952896","0.738459"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11301","2692","2717","8237","8261","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1616.3096","0","204.62268","11","4.703179","3","6570.0615","1396.9406","14","3.073364","3","8773.617","2854.7273","6","3.166497","2","3455.5793","1091.2941","1","0.325963","1","254.2045","779.8571","75.390564","60.3497","15.040859","19.852852","0.640872"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11302","2539","2575","8238","8277","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","3134.4822","0","404.36456","0","0","0","0","0","65","13.457611","4","40512.625","3010.3875","13","6.053596","3","5820.8125","961.54614","0","0","0","0","0","179.97809","100.396576","79.58151","46.611042","0.675978"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11303","2444","2470","8243","8271","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1461.9707","0","167.79073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.1614","74.31954","23.841858","23.737104","0.738347"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11304","2408","2439","8248","8279","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1844.197","0","310.5","0","0","0","0","0","12","2.468005","3","7271.9995","2946.5095","3","1.396984","1","1113.4893","797.06665","0","0","0","0","0","121.397896","77.20664","44.191257","34.095116","0.64494"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11305","2674","2705","8250","8283","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","3254.5054","0","378.5664","0","0","0","0","0","9","1.909211","2","5806.377","3041.244","2","0.977889","1","930.39124","951.4286","0","0","0","0","0","141.0488","92.57346","48.47534","34.095116","0.815484"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11306","2749","2779","8254","8280","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2295.0593","0","421.96036","0","0","0","0","0","12","2.328306","3","6897.841","2962.6","3","1.257285","1","974.07025","774.7407","0","0","0","0","0","102.678314","77.53261","25.14571","25.679232","0.563804"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11307","2587","2616","8257","8275","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2837.098","0","503.3924","0","0","0","0","0","6","1.350418","2","3882.9167","2875.3447","1","0.745058","1","550.9239","739.4375","0","0","0","0","0","81.49072","53.87701","27.613714","24.16869","0.703769"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11308","2723","2754","8257","8283","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2793.2913","0","481.30615","0","0","0","0","0","19","3.864989","4","11395.058","2948.277","5","2.235174","2","1829.3038","818.4167","0","0","0","0","0","108.63878","64.49409","44.14469","29.99507","0.803178"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11309","2590","2624","8273","8298","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","2278.2246","0","294.4892","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.372529","1","288.1512","773.5","118.79019","71.106476","47.683716","31.505611","0.810646"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11310","2719","2748","8277","8306","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2047.8577","0","430.79865","11","4.33065","3","6868.3643","1585.9893","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","110.78082","68.91787","41.86295","31.074028","0.736191"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11311","2408","2433","8279","8306","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2805.956","0","309.83334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109.5701","73.48135","36.08875","26.326607","0.799886"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11312","2483","2515","8278","8319","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2149.2422","0","232.39742","0","0","0","0","0","12","2.561137","3","7440.895","2905.309","2","1.303852","1","1197.0754","918.1071","0","0","0","0","0","176.43906","111.66557","64.77348","41.000454","0.657461"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11313","2622","2649","8280","8305","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","2485.5286","0","325.71695","76","21.65325","4","47169.812","2178.4172","13","2.933666","3","8251.891","2812.8254","4","2.095476","2","2056.3137","981.3111","0","0","0","0","0","79.34869","45.07601","34.27267","28.052942","0.794019"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11314","2646","2689","8284","8328","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1863.1019","0","236.52005","0","0","0","0","0","26","5.494803","4","15642.3545","2846.7542","8","4.051253","2","4349.928","1073.7241","0","0","0","0","0","235.53148","110.31516","125.216324","55.6743","0.795207"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11315","2554","2586","8293","8338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2353.3508","0","427.05386","0","0","0","0","0","9","2.04891","2","5810.0093","2835.6592","4","2.002343","2","2099.8997","1048.721","2","1.490116","1","1138.9144","764.3125","203.12146","121.910126","81.21133","45.31629","0.701039"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11316","2751","2791","8300","8334","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1924.8978","0","163.84598","222","53.271652","4","138080.81","2592.0132","0","0","0","0","0","0","0","0","0","0","1","0.325963","1","249.64102","765.8571","171.45648","103.09741","68.35908","43.15837","0.646123"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11317","2532","2555","8303","8330","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","799.05426","0","113.2876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.89943","70.59425","22.305176","21.147602","0.772349"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11318","2414","2446","8305","8345","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1451.4215","0","239.3764","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165.82199","107.38149","58.44049","39.705704","0.684609"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11319","2449","2476","8305","8332","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2974.3684","0","276.18518","0","0","0","0","0","34","6.565824","4","21377.719","3255.9077","5","2.561137","2","3426.0564","1337.7091","0","0","0","0","0","105.89138","75.437126","30.454248","24.600273","0.881913"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11320","2607","2628","8326","8351","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2759.2356","0","456.99414","0","0","0","0","0","6","1.303852","2","3837.5146","2943.2144","0","0","0","0","0","0","0","0","0","0","71.106476","39.674343","31.432137","26.973984","0.753224"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11321","2627","2657","8324","8356","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1498.1339","0","300.4739","70","26.21673","4","43789.996","1670.3073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","119.30242","69.56979","49.732624","34.5267","0.728369"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11322","2743","2777","8330","8356","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1920.9023","0","223.58777","243","55.134296","4","151978.86","2756.521","0","0","0","0","0","2","0.83819","1","659.0504","786.2778","0","0","0","0","0","131.64244","83.027405","48.61504","31.505611","0.786739"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11323","2450","2472","8332","8353","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1906.7242","0","159.47913","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70.687386","58.021397","12.665987","15.968598","0.790792"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11324","2654","2679","8332","8355","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2276.9475","0","213.27866","0","0","0","0","0","2","0.419095","1","1107.9014","2643.5557","0","0","0","0","0","0","0","0","0","0","84.56409","65.00632","19.557774","19.852852","0.799013"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11325","2518","2549","8334","8361","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2431.9382","0","237.4572","0","0","0","0","0","32","6.332994","4","19161.123","3025.603","9","4.610047","2","4462.9907","968.101","0","0","0","0","0","117.76574","71.80497","45.96077","33.016155","0.717716"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11326","2684","2711","8335","8369","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","2275.534","0","404.29758","47","17.69513","4","28763.898","1625.5264","17","3.632158","4","10811.118","2976.5","6","3.864989","2","4058.5176","1050.0723","2","1.303852","1","1060.0779","813.0357","112.22437","63.376503","48.84787","34.095116","0.767326"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11327","2540","2566","8336","8373","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2184.29","0","315.20126","0","0","0","0","0","7","1.536682","2","4485.1562","2918.7273","1","0.651926","1","521.7269","800.2857","0","0","0","0","0","111.38618","73.80731","37.578865","32.58457","0.586654"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11328","2427","2455","8346","8374","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3064.3389","0","374.4318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105.65855","78.18453","27.474016","25.46344","0.723378"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11329","2562","2597","8349","8379","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1909.2362","0","360.61884","11","4.610047","3","6905.7104","1497.9697","4","0.884756","2","2546.7947","2878.5264","1","0.651926","1","584.31177","896.2857","0","0","0","0","0","131.31648","88.94131","42.375175","33.44774","0.551128"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11330","2392","2426","8353","8376","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2523.683","0","302.0851","0","0","0","0","0","6","1.303852","2","3553.5078","2725.3928","2","1.210719","1","907.57385","749.61536","0","0","0","0","0","95.46056","50.337986","45.122578","33.016155","0.627546"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11331","2713","2751","8350","8377","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","2065.4358","0","220.9733","1","0.60536","1","825.4778","1363.6154","0","0","0","0","0","1","0.419095","1","332.9944","794.55554","0","0","0","0","0","146.12451","90.66425","55.46026","35.82145","0.678169"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11332","2504","2529","8355","8381","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2147.166","0","191.88449","0","0","0","0","0","13","2.8871","3","8225.208","2848.9517","1","0.325963","1","230.08324","705.8571","0","0","0","0","0","94.110146","70.54768","23.562462","22.01077","0.757885"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11333","2671","2699","8355","8388","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","2747.0776","0","454.36868","1","0.372529","1","558.6073","1499.5","0","0","0","0","0","8","3.49246","2","4415.773","1264.3733","0","0","0","0","0","112.41064","68.07968","44.330956","30.642445","0.741214"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11334","2606","2637","8356","8387","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","2105.9402","0","213.43388","104","36.554413","4","65408.6","1789.349","18","3.678724","4","10918.919","2968.1265","1","0.651926","1","607.2223","931.4286","0","0","0","0","0","138.4411","90.15202","48.289074","31.074028","0.879703"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11335","2525","2548","8364","8387","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","819.8591","0","74.47578","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.50346","58.626755","13.876706","16.831766","0.761945"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11336","2404","2434","8368","8391","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2916.6301","0","441.7818","0","0","0","0","0","4","0.977889","2","2543.861","2601.3809","0","0","0","0","0","0","0","0","0","0","74.7852","39.907173","34.87803","29.1319","0.636523"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_LHB_Panel1_20X\Br8433_LHb_Panel1_20X_MaxIntensity_Stitched_UNMIX-MaxIP.nd2","Layer 1","16Phenotype_LHb_Panel1","11337","2574","2605","8368","8391","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1746.3013","0","278.81308","103","31.851233","4","63135.195","1982.1901","0","0","0","0","0","2","0.698492","1","470.4576","673.5333","5","2.840534","2","2818.3684","992.1967","101.840126","65.51854","36.32158","27.621359","0.749259"
